,ssThresh,cWnd,segmentsAcked,segmentSize,bytesInFlight,caState,caEvent,loss
2975,18088,46988,2,340,89760,0,2,0
2976,18088,46988,2,340,89760,0,2,0
2977,18088,46988,2,340,89760,0,2,0
2978,18088,46988,2,340,89760,0,2,0
2979,18088,46988,2,340,89760,0,2,0
2980,18088,46988,2,340,89760,0,2,0
2981,18088,46988,2,340,89760,0,2,0
2982,18088,46988,2,340,89760,0,2,0
2983,18088,46988,2,340,89760,0,2,0
2984,18088,46988,2,340,89760,0,2,0
2985,18088,46988,2,340,89760,0,2,0
2986,18088,47328,2,340,89760,0,2,0
2987,18088,47328,2,340,89760,0,2,0
2988,18088,47328,2,340,89760,0,2,0
2989,18088,47328,2,340,89760,0,2,0
2990,18088,47328,2,340,89760,0,2,0
2991,18088,47328,2,340,89760,0,2,0
2992,18088,47328,2,340,89760,0,2,0
2993,18088,47328,2,340,89760,0,2,0
2994,18088,47328,2,340,89760,0,2,0
2995,18088,47328,2,340,89760,0,2,0
2996,18088,47328,2,340,89760,0,2,0
2997,18088,47328,2,340,89760,0,2,0
2998,18088,47328,2,340,89760,0,2,0
2999,18088,47328,2,340,89760,0,2,0
3000,18088,47328,2,340,89760,0,2,0
3001,18088,47328,2,340,89760,0,2,0
3002,18088,47328,2,340,89760,0,2,0
3003,18088,47328,2,340,89760,0,2,0
3004,18088,47328,2,340,89760,0,2,0
3005,18088,47328,2,340,89760,0,2,0
3006,18088,47328,2,340,89760,0,2,0
3007,18088,47328,2,340,89760,0,2,0
3008,18088,47328,2,340,89760,0,2,0
3009,18088,47328,2,340,89760,0,2,0
3010,18088,47328,2,340,89760,0,2,0
3011,18088,47328,2,340,89760,0,2,0
3012,18088,47328,2,340,89760,0,2,0
3013,18088,47328,2,340,89760,0,2,0
3014,18088,47328,2,340,89760,0,2,0
3015,18088,47328,2,340,89760,0,2,0
3016,18088,47328,2,340,89760,0,2,0
3017,18088,47328,2,340,89760,0,2,0
3018,18088,47328,2,340,89760,0,2,0
3019,18088,47328,2,340,89760,0,2,0
3020,18088,47328,2,340,89760,0,2,0
3021,18088,47328,2,340,89760,0,2,0
3022,18088,47328,2,340,89760,0,2,0
3023,18088,47328,2,340,89760,0,2,0
3024,18088,47328,2,340,89760,0,2,0
3025,18088,47328,2,340,89760,0,2,0
3026,18088,47668,2,340,89760,0,2,0
3027,18088,47668,2,340,89760,0,2,0
3028,18088,47668,2,340,89760,0,2,0
3029,18088,47668,2,340,89760,0,2,0
3030,18088,47668,2,340,89760,0,2,0
3031,18088,47668,2,340,89760,0,2,0
3032,18088,47668,2,340,89760,0,2,0
3033,18088,47668,2,340,89760,0,2,0
3034,18088,47668,2,340,89760,0,2,0
3035,18088,47668,2,340,89760,0,2,0
3036,18088,47668,2,340,89760,0,2,0
3037,18088,47668,2,340,89760,0,2,0
3038,18088,47668,2,340,89760,0,2,0
3039,18088,47668,2,340,89760,0,2,0
3040,18088,47668,2,340,89760,0,2,0
3041,18088,47668,2,340,89760,0,2,0
3042,18088,47668,2,340,89760,0,2,0
3043,18088,47668,2,340,89760,0,2,0
3044,18088,47668,2,340,89760,0,2,0
3045,18088,47668,2,340,89760,0,2,0
3046,18088,47668,2,340,89760,0,2,0
3047,18088,47668,2,340,89760,0,2,0
3048,18088,47668,2,340,89760,0,2,0
3049,18088,47668,2,340,89760,0,2,0
3050,18088,47668,2,340,89760,0,2,0
3051,18088,47668,2,340,89760,0,2,0
3052,18088,47668,2,340,89760,0,2,0
3053,18088,47668,2,340,89760,0,2,0
3054,18088,47668,2,340,89760,0,2,0
3055,18088,47668,2,340,89760,0,2,0
3056,18088,47668,2,340,89760,0,2,0
3057,18088,47668,2,340,89760,0,2,0
3058,18088,47668,2,340,89760,0,2,0
3059,18088,47668,2,340,89760,0,2,0
3060,18088,47668,2,340,89760,0,2,0
3061,18088,47668,2,340,89760,0,2,0
3062,18088,47668,2,340,89760,0,2,0
3063,18088,47668,2,340,89760,0,2,0
3064,18088,47668,2,340,89760,0,2,0
3065,18088,47668,2,340,89760,0,2,0
3066,18088,48008,2,340,89760,0,2,0
3067,18088,48008,2,340,89760,0,2,0
3068,18088,48008,2,340,89760,0,2,0
3069,18088,48008,2,340,89760,0,2,0
3070,18088,48008,2,340,89760,0,2,0
3071,18088,48008,2,340,89760,0,2,0
3072,18088,48008,2,340,89760,0,2,0
3073,18088,48008,2,340,89760,0,2,0
3074,18088,48008,2,340,89760,0,2,0
3075,18088,48008,2,340,89760,0,2,0
3076,18088,48008,2,340,89760,0,2,0
3077,18088,48008,2,340,89760,0,2,0
3078,18088,48008,2,340,89760,0,2,0
3079,18088,48008,2,340,89760,0,2,0
3080,18088,48008,2,340,89760,0,2,0
3081,18088,48008,2,340,89760,0,2,0
3082,18088,48008,2,340,89760,0,2,0
3083,18088,48008,2,340,89760,0,2,0
3084,18088,48008,2,340,89760,0,2,0
3085,18088,48008,2,340,89760,0,2,0
3086,18088,48008,2,340,89760,0,2,0
3087,18088,48008,2,340,89760,0,2,0
3088,18088,48008,2,340,89760,0,2,0
3089,18088,48008,2,340,89760,0,2,0
3090,18088,48008,2,340,89760,0,2,0
3091,18088,48008,2,340,89760,0,2,0
3092,18088,48008,2,340,89760,0,2,0
3093,18088,48008,2,340,89760,0,2,0
3094,18088,48008,2,340,89760,0,2,0
3095,18088,48008,2,340,89760,0,2,0
3096,18088,48008,2,340,89760,0,2,0
3097,18088,48008,2,340,89760,0,2,0
3098,18088,48008,2,340,89760,0,2,0
3099,18088,48008,2,340,89760,0,2,0
3100,18088,48008,2,340,89760,0,2,0
3101,18088,48008,2,340,89760,0,2,0
3102,18088,48008,2,340,89760,0,2,0
3103,18088,48008,2,340,89760,0,2,0
3104,18088,48008,2,340,89760,0,2,0
3105,18088,48008,2,340,89760,0,2,0
3106,18088,48008,2,340,89760,0,2,0
3107,18088,48348,2,340,89760,0,2,0
3108,18088,48348,2,340,89760,0,2,0
3109,18088,48348,2,340,89760,0,2,0
3110,18088,48348,2,340,89760,0,2,0
3111,18088,48348,2,340,89760,0,2,0
3112,18088,48348,2,340,89760,0,2,0
3113,18088,48348,2,340,89760,0,2,0
3114,18088,48348,2,340,89760,0,2,0
3115,18088,48348,2,340,89760,0,2,0
3116,18088,48348,2,340,89760,0,2,0
3117,18088,48348,2,340,89760,0,2,0
3118,18088,48348,2,340,89760,0,2,0
3119,18088,48348,2,340,89760,0,2,0
3120,18088,48348,2,340,89760,0,2,0
3121,18088,48348,2,340,89760,0,2,0
3122,18088,48348,2,340,89760,0,2,0
3123,18088,48348,2,340,89760,0,2,0
3124,18088,48348,2,340,89760,0,2,0
3125,18088,48348,2,340,89760,0,2,0
3126,18088,48348,2,340,89760,0,2,0
3127,18088,48348,2,340,89760,0,2,0
3128,18088,48348,2,340,89760,0,2,0
3129,18088,48348,2,340,89760,0,2,0
3130,18088,48348,2,340,89760,0,2,0
3131,18088,48348,2,340,89760,0,2,0
3132,18088,48348,2,340,89760,0,2,0
3133,18088,48348,2,340,89760,0,2,0
3134,18088,48348,2,340,89760,0,2,0
3135,18088,48348,2,340,89760,0,2,0
3136,18088,48348,2,340,89760,0,2,0
3137,18088,48348,2,340,89760,0,2,0
3138,18088,48348,2,340,89760,0,2,0
3139,18088,48348,2,340,89760,0,2,0
3140,18088,48348,2,340,89760,0,2,0
3141,18088,48348,2,340,89760,0,2,0
3142,18088,48348,2,340,89760,0,2,0
3143,18088,48348,2,340,89760,0,2,0
3144,18088,48348,2,340,89760,0,2,0
3145,18088,48348,2,340,89760,0,2,0
3146,18088,48348,2,340,89760,0,2,0
3147,18088,48348,2,340,89760,0,2,0
3148,18088,48688,2,340,89760,0,2,0
3149,18088,48688,2,340,89760,0,2,0
3150,18088,48688,2,340,89760,0,2,0
3151,18088,48688,2,340,89760,0,2,0
3152,18088,48688,2,340,89760,0,2,0
3153,18088,48688,2,340,89760,0,2,0
3154,18088,48688,2,340,89760,0,2,0
3155,18088,48688,2,340,89760,0,2,0
3156,18088,48688,2,340,89760,0,2,0
3157,18088,48688,2,340,89760,0,2,0
3158,18088,48688,2,340,89760,0,2,0
3159,18088,48688,2,340,89760,0,2,0
3160,18088,48688,2,340,89760,0,2,0
3161,18088,48688,2,340,89760,0,2,0
3162,18088,48688,2,340,89760,0,2,0
3163,18088,48688,2,340,89760,0,2,0
3164,18088,48688,2,340,89760,0,2,0
3165,18088,48688,2,340,89760,0,2,0
3166,18088,48688,2,340,89760,0,2,0
3167,18088,48688,2,340,89760,0,2,0
3168,18088,48688,2,340,89760,0,2,0
3169,18088,48688,2,340,89760,0,2,0
3170,18088,48688,2,340,89760,0,2,0
3171,18088,48688,2,340,89760,0,2,0
3172,18088,48688,2,340,89760,0,2,0
3173,18088,48688,2,340,89760,0,2,0
3174,18088,48688,2,340,89760,0,2,0
3175,18088,48688,2,340,89760,0,2,0
3176,18088,48688,2,340,89760,0,2,0
3177,18088,48688,2,340,89760,0,2,0
3178,18088,48688,2,340,89760,0,2,0
3179,18088,48688,2,340,89760,0,2,0
3180,18088,48688,2,340,89760,0,2,0
3181,18088,48688,2,340,89760,0,2,0
3182,18088,48688,2,340,89760,0,2,0
3183,18088,48688,2,340,89760,0,2,0
3184,18088,48688,2,340,89760,0,2,0
3185,18088,48688,2,340,89760,0,2,0
3186,18088,48688,2,340,89760,0,2,0
3187,18088,48688,2,340,89760,0,2,0
3188,18088,48688,2,340,89760,0,2,0
3189,18088,49028,2,340,89760,0,2,0
3190,18088,49028,2,340,89760,0,2,0
3191,18088,49028,2,340,89760,0,2,0
3192,18088,49028,2,340,89760,0,2,0
3193,18088,49028,2,340,89760,0,2,0
3194,18088,49028,2,340,89760,0,2,0
3195,18088,49028,2,340,89760,0,2,0
3196,18088,49028,2,340,89760,0,2,0
3197,18088,49028,2,340,89760,0,2,0
3198,18088,49028,2,340,89760,0,2,0
3199,18088,49028,2,340,89760,0,2,0
3200,18088,49028,2,340,89760,0,2,0
3201,18088,49028,2,340,89760,0,2,0
3202,18088,49028,2,340,89760,0,2,0
3203,18088,49028,2,340,89760,0,2,0
3204,18088,49028,2,340,89760,0,2,0
3205,18088,49028,2,340,89760,0,2,0
3206,18088,49028,2,340,89760,0,2,0
3207,18088,49028,2,340,89760,0,2,0
3208,18088,49028,2,340,89760,0,2,0
3209,18088,49028,2,340,89760,0,2,0
3210,18088,49028,2,340,89760,0,2,0
3211,18088,49028,2,340,89760,0,2,0
3212,18088,49028,2,340,89760,0,2,0
3213,18088,49028,2,340,89760,0,2,0
3214,18088,49028,2,340,89760,0,2,0
3215,18088,49028,2,340,89760,0,2,0
3216,18088,49028,2,340,89760,0,2,0
3217,18088,49028,2,340,89760,0,2,0
3218,18088,49028,2,340,89760,0,2,0
3219,18088,49028,2,340,89760,0,2,0
3220,18088,49028,2,340,89760,0,2,0
3221,18088,49028,2,340,89760,0,2,0
3222,18088,49028,2,340,89760,0,2,0
3223,18088,49028,2,340,89760,0,2,0
3224,18088,49028,2,340,89760,0,2,0
3225,18088,49028,2,340,89760,0,2,0
3226,18088,49028,2,340,89760,0,2,0
3227,18088,49028,2,340,89760,0,2,0
3228,18088,49028,2,340,89760,0,2,0
3229,18088,49028,2,340,89760,0,2,0
3230,18088,49368,2,340,89760,0,2,0
3231,18088,49368,2,340,89760,0,2,0
3232,18088,49368,2,340,89760,0,2,0
3233,18088,49368,2,340,89760,0,2,0
3234,18088,49368,2,340,89760,0,2,0
3235,18088,49368,2,340,89760,0,2,0
3236,18088,49368,2,340,89760,0,2,0
3237,18088,49368,2,340,89760,0,2,0
3238,18088,49368,2,340,89760,0,2,0
3239,18088,49368,2,340,89760,0,2,0
3240,18088,49368,2,340,89760,0,2,0
3241,18088,49368,2,340,89760,0,2,0
3242,18088,49368,2,340,89760,0,2,0
3243,18088,49368,2,340,89760,0,2,0
3244,18088,49368,2,340,89760,0,2,0
3245,18088,49368,2,340,89760,0,2,0
3246,18088,49368,2,340,89760,0,2,0
3247,18088,49368,2,340,89760,0,2,0
3248,18088,49368,2,340,89760,0,2,0
3249,18088,49368,2,340,89760,0,2,0
3250,18088,49368,2,340,89760,0,2,0
3251,18088,49368,2,340,89760,0,2,0
3252,18088,49368,2,340,89760,0,2,0
3253,18088,49368,2,340,89760,0,2,0
3254,18088,49368,2,340,89760,0,2,0
3255,18088,49368,2,340,89760,0,2,0
3256,18088,49368,2,340,89760,0,2,0
3257,18088,49368,2,340,89760,0,2,0
3258,18088,49368,2,340,89760,0,2,0
3259,18088,49368,2,340,89760,0,2,0
3260,18088,49368,2,340,89760,0,2,0
3261,18088,49368,2,340,89760,0,2,0
3262,18088,49368,2,340,89760,0,2,0
3263,18088,49368,2,340,89760,0,2,0
3264,18088,49368,2,340,89760,0,2,0
3265,18088,49368,2,340,89760,0,2,0
3266,18088,49368,2,340,89760,0,2,0
3267,18088,49368,2,340,89760,0,2,0
3268,18088,49368,2,340,89760,0,2,0
3269,18088,49368,2,340,89760,0,2,0
3270,18088,49368,2,340,89760,0,2,0
3271,18088,49708,2,340,89760,0,2,0
3272,18088,49708,2,340,89760,0,2,0
3273,18088,49708,2,340,89760,0,2,0
3274,18088,49708,2,340,89760,0,2,0
3275,18088,49708,2,340,89760,0,2,0
3276,18088,49708,2,340,89760,0,2,0
3277,18088,49708,2,340,89760,0,2,0
3278,18088,49708,2,340,89760,0,2,0
3279,18088,49708,2,340,89760,0,2,0
3280,18088,49708,2,340,89760,0,2,0
3281,18088,49708,2,340,89760,0,2,0
3282,18088,49708,2,340,89760,0,2,0
3283,18088,49708,2,340,89760,0,2,0
3284,18088,49708,2,340,89760,0,2,0
3285,18088,49708,2,340,89760,0,2,0
3286,18088,49708,2,340,89760,0,2,0
3287,18088,49708,2,340,89760,0,2,0
3288,18088,49708,2,340,89760,0,2,0
3289,18088,49708,2,340,89760,0,2,0
3290,18088,49708,2,340,89760,0,2,0
3291,18088,49708,2,340,89760,0,2,0
3292,18088,49708,2,340,89760,0,2,0
3293,18088,49708,2,340,89760,0,2,0
3294,18088,49708,2,340,89760,0,2,0
3295,18088,49708,2,340,89760,0,2,0
3296,18088,49708,2,340,89760,0,2,0
3297,18088,49708,2,340,89760,0,2,0
3298,18088,49708,2,340,89760,0,2,0
3299,18088,49708,2,340,89760,0,2,0
3300,18088,49708,2,340,89760,0,2,0
3301,18088,49708,2,340,89760,0,2,0
3302,18088,49708,2,340,89760,0,2,0
3303,18088,49708,2,340,89760,0,2,0
3304,18088,49708,2,340,89760,0,2,0
3305,18088,49708,2,340,89760,0,2,0
3306,18088,49708,2,340,89760,0,2,0
3307,18088,49708,2,340,89760,0,2,0
3308,18088,49708,2,340,89760,0,2,0
3309,18088,49708,2,340,89760,0,2,0
3310,18088,49708,2,340,89760,0,2,0
3311,18088,49708,2,340,89760,0,2,0
3312,18088,49708,2,340,89760,0,2,0
3313,18088,50048,2,340,89760,0,2,0
3314,18088,50048,2,340,89760,0,2,0
3315,18088,50048,2,340,89760,0,2,0
3316,18088,50048,2,340,89760,0,2,0
3317,18088,50048,2,340,89760,0,2,0
3318,18088,50048,2,340,89760,0,2,0
3319,18088,50048,2,340,89760,0,2,0
3320,18088,50048,2,340,89760,0,2,0
3321,18088,50048,2,340,89760,0,2,0
3322,18088,50048,2,340,89760,0,2,0
3323,18088,50048,2,340,89760,0,2,0
3324,18088,50048,2,340,89760,0,2,0
3325,18088,50048,2,340,89760,0,2,0
3326,18088,50048,2,340,89760,0,2,0
3327,18088,50048,2,340,89760,0,2,0
3328,18088,50048,2,340,89760,0,2,0
3329,18088,50048,2,340,89760,0,2,0
3330,18088,50048,2,340,89760,0,2,0
3331,18088,50048,2,340,89760,0,2,0
3332,18088,50048,2,340,89760,0,2,0
3333,18088,50048,2,340,89760,0,2,0
3334,18088,50048,2,340,89760,0,2,0
3335,18088,50048,2,340,89760,0,2,0
3336,18088,50048,2,340,89760,0,2,0
3337,18088,50048,2,340,89760,0,2,0
3338,18088,50048,2,340,89760,0,2,0
3339,18088,50048,2,340,89760,0,2,0
3340,18088,50048,2,340,89760,0,2,0
3341,18088,50048,2,340,89760,0,2,0
3342,18088,50048,2,340,89760,0,2,0
3343,18088,50048,2,340,89760,0,2,0
3344,18088,50048,2,340,89760,0,2,0
3345,18088,50048,2,340,89760,0,2,0
3346,18088,50048,2,340,89760,0,2,0
3347,18088,50048,2,340,89760,0,2,0
3348,18088,50048,2,340,89760,0,2,0
3349,18088,50048,2,340,89760,0,2,0
3350,18088,50048,2,340,89760,0,2,0
3351,18088,50048,2,340,89760,0,2,0
3352,18088,50048,2,340,89760,0,2,0
3353,18088,50048,2,340,89760,0,2,0
3354,18088,50048,2,340,89760,0,2,0
3355,18088,50388,2,340,89760,0,2,0
3356,18088,50388,2,340,89760,0,2,0
3357,18088,50388,2,340,89760,0,2,0
3358,18088,50388,2,340,89760,0,2,0
3359,18088,50388,2,340,89760,0,2,0
3360,18088,50388,2,340,89760,0,2,0
3361,18088,50388,2,340,89760,0,2,0
3362,18088,50388,2,340,89760,0,2,0
3363,18088,50388,2,340,89760,0,2,0
3364,18088,50388,2,340,89760,0,2,0
3365,18088,50388,2,340,89760,0,2,0
3366,18088,50388,2,340,89760,0,2,0
3367,18088,50388,2,340,89760,0,2,0
3368,18088,50388,2,340,89760,0,2,0
3369,18088,50388,2,340,89760,0,2,0
3370,18088,50388,2,340,89760,0,2,0
3371,18088,50388,2,340,89760,0,2,0
3372,18088,50388,2,340,89760,0,2,0
3373,18088,50388,2,340,89760,0,2,0
3374,18088,50388,2,340,89760,0,2,0
3375,18088,50388,2,340,89760,0,2,0
3376,18088,50388,2,340,89760,0,2,0
3377,18088,50388,2,340,89760,0,2,0
3378,18088,50388,2,340,89760,0,2,0
3379,18088,50388,2,340,89760,0,2,0
3380,18088,50388,2,340,89760,0,2,0
3381,18088,50388,2,340,89760,0,2,0
3382,18088,50388,2,340,89760,0,2,0
3383,18088,50388,2,340,89760,0,2,0
3384,18088,50388,2,340,89760,0,2,0
3385,18088,50388,2,340,89760,0,2,0
3386,18088,50388,2,340,89760,0,2,0
3387,18088,50388,2,340,89760,0,2,0
3388,18088,50388,2,340,89760,0,2,0
3389,18088,50388,2,340,89760,0,2,0
3390,18088,50388,2,340,89760,0,2,0
3391,18088,50388,2,340,89760,0,2,0
3392,18088,50388,2,340,89760,0,2,0
3393,18088,50388,2,340,89760,0,2,0
3394,18088,50388,2,340,89760,0,2,0
3395,18088,50388,2,340,89760,0,2,0
3396,18088,50388,2,340,89760,0,2,0
3397,18088,50728,2,340,89760,0,2,0
3398,18088,50728,2,340,89760,0,2,0
3399,18088,50728,2,340,89760,0,2,0
3400,18088,50728,2,340,89760,0,2,0
3401,18088,50728,2,340,89760,0,2,0
3402,18088,50728,2,340,89760,0,2,0
3403,18088,50728,2,340,89760,0,2,0
3404,18088,50728,2,340,89760,0,2,0
3405,18088,50728,2,340,89760,0,2,0
3406,18088,50728,2,340,89760,0,2,0
3407,18088,50728,2,340,89760,0,2,0
3408,18088,50728,2,340,89760,0,2,0
3409,18088,50728,2,340,89760,0,2,0
3410,18088,50728,2,340,89760,0,2,0
3411,18088,50728,2,340,89760,0,2,0
3412,18088,50728,2,340,89760,0,2,0
3413,18088,50728,2,340,89760,0,2,0
3414,18088,50728,2,340,89760,0,2,0
3415,18088,50728,2,340,89760,0,2,0
3416,18088,50728,2,340,89760,0,2,0
3417,18088,50728,2,340,89760,0,2,0
3418,18088,50728,2,340,89760,0,2,0
3419,18088,50728,2,340,89760,0,2,0
3420,18088,50728,2,340,89760,0,2,0
3421,18088,50728,2,340,89760,0,2,0
3422,18088,50728,2,340,89760,0,2,0
3423,18088,50728,2,340,89760,0,2,0
3424,18088,50728,2,340,89760,0,2,0
3425,18088,50728,2,340,89760,0,2,0
3426,18088,50728,2,340,89760,0,2,0
3427,18088,50728,2,340,89760,0,2,0
3428,18088,50728,2,340,89760,0,2,0
3429,18088,50728,2,340,89760,0,2,0
3430,18088,50728,2,340,89760,0,2,0
3431,18088,50728,2,340,89760,0,2,0
3432,18088,50728,2,340,89760,0,2,0
3433,18088,50728,2,340,89760,0,2,0
3434,18088,50728,2,340,89760,0,2,0
3435,18088,50728,2,340,89760,0,2,0
3436,18088,50728,2,340,89760,0,2,0
3437,18088,50728,2,340,89760,0,2,0
3438,18088,50728,2,340,89760,0,2,0
3439,18088,51068,2,340,89760,0,2,0
3440,18088,51068,2,340,89760,0,2,0
3441,18088,51068,2,340,89760,0,2,0
3442,18088,51068,2,340,89760,0,2,0
3443,18088,51068,2,340,89760,0,2,0
3444,18088,51068,2,340,89760,0,2,0
3445,18088,51068,2,340,89760,0,2,0
3446,18088,51068,2,340,89760,0,2,0
3447,18088,51068,2,340,89760,0,2,0
3448,18088,51068,2,340,89760,0,2,0
3449,18088,51068,2,340,89760,0,2,0
3450,18088,51068,2,340,89760,0,2,0
3451,18088,51068,2,340,89760,0,2,0
3452,18088,51068,2,340,89760,0,2,0
3453,18088,51068,2,340,89760,0,2,0
3454,18088,51068,2,340,89760,0,2,0
3455,18088,51068,2,340,89760,0,2,0
3456,18088,51068,2,340,89760,0,2,0
3457,18088,51068,2,340,89760,0,2,0
3458,18088,51068,2,340,89760,0,2,0
3459,18088,51068,2,340,89760,0,2,0
3460,18088,51068,2,340,89760,0,2,0
3461,18088,51068,2,340,89760,0,2,0
3462,18088,51068,2,340,89760,0,2,0
3463,18088,51068,2,340,89760,0,2,0
3464,18088,51068,2,340,89760,0,2,0
3465,18088,51068,2,340,89760,0,2,0
3466,18088,51068,2,340,89760,0,2,0
3467,18088,51068,2,340,89760,0,2,0
3468,18088,51068,2,340,89760,0,2,0
3469,18088,51068,2,340,89760,0,2,0
3470,18088,51068,2,340,89760,0,2,0
3471,18088,51068,2,340,89760,0,2,0
3472,18088,51068,2,340,89760,0,2,0
3473,18088,51068,2,340,89760,0,2,0
3474,18088,51068,2,340,89760,0,2,0
3475,18088,51068,2,340,89760,0,2,0
3476,18088,51068,2,340,89760,0,2,0
3477,18088,51068,2,340,89760,0,2,0
3478,18088,51068,2,340,89760,0,2,0
3479,18088,51068,2,340,89760,0,2,0
3480,18088,51068,2,340,89760,0,2,0
3481,18088,51408,2,340,89760,0,2,0
3482,18088,51408,2,340,89760,0,2,0
3483,18088,51408,2,340,89760,0,2,0
3484,18088,51408,2,340,89760,0,2,0
3485,18088,51408,2,340,89760,0,2,0
3486,18088,51408,2,340,89760,0,2,0
3487,18088,51408,2,340,89760,0,2,0
3488,18088,51408,2,340,89760,0,2,0
3489,18088,51408,2,340,89760,0,2,0
3490,18088,51408,2,340,89760,0,2,0
3491,18088,51408,2,340,89760,0,2,0
3492,18088,51408,2,340,89760,0,2,0
3493,18088,51408,2,340,89760,0,2,0
3494,18088,51408,2,340,89760,0,2,0
3495,18088,51408,2,340,89760,0,2,0
3496,18088,51408,2,340,89760,0,2,0
3497,18088,51408,2,340,89760,0,2,0
3498,18088,51408,2,340,89760,0,2,0
3499,18088,51408,2,340,89760,0,2,0
3500,18088,51408,2,340,89760,0,2,0
3501,18088,51408,2,340,89760,0,2,0
3502,18088,51408,2,340,89760,0,2,0
3503,18088,51408,2,340,89760,0,2,0
3504,18088,51408,2,340,89760,0,2,0
3505,18088,51408,2,340,89760,0,2,0
3506,18088,51408,2,340,89760,0,2,0
3507,18088,51408,2,340,89760,0,2,0
3508,18088,51408,2,340,89760,0,2,0
3509,18088,51408,2,340,89760,0,2,0
3510,18088,51408,2,340,89760,0,2,0
3511,18088,51408,2,340,89760,0,2,0
3512,18088,51408,2,340,89760,0,2,0
3513,18088,51408,2,340,89760,0,2,0
3514,18088,51408,2,340,89760,0,2,0
3515,18088,51408,2,340,89760,0,2,0
3516,18088,51408,2,340,89760,0,2,0
3517,18088,51408,2,340,89760,0,2,0
3518,18088,51408,2,340,89760,0,2,0
3519,18088,51408,2,340,89760,0,2,0
3520,18088,51408,2,340,89760,0,2,0
3521,18088,51408,2,340,89760,0,2,0
3522,18088,51408,2,340,89760,0,2,0
3523,18088,51408,2,340,89760,0,2,0
3524,18088,51748,2,340,89760,0,2,0
3525,18088,51748,2,340,89760,0,2,0
3526,18088,51748,2,340,89760,0,2,0
3527,18088,51748,2,340,89760,0,2,0
3528,18088,51748,2,340,89760,0,2,0
3529,18088,51748,2,340,89760,0,2,0
3530,18088,51748,2,340,89760,0,2,0
3531,18088,51748,2,340,89760,0,2,0
3532,18088,51748,2,340,89760,0,2,0
3533,18088,51748,2,340,89760,0,2,0
3534,18088,51748,2,340,89760,0,2,0
3535,18088,51748,2,340,89760,0,2,0
3536,18088,51748,2,340,89760,0,2,0
3537,18088,51748,2,340,89760,0,2,0
3538,18088,51748,2,340,89760,0,2,0
3539,18088,51748,2,340,89760,0,2,0
3540,18088,51748,2,340,89760,0,2,0
3541,18088,51748,2,340,89760,0,2,0
3542,18088,51748,2,340,89760,0,2,0
3543,18088,51748,2,340,89760,0,2,0
3544,18088,51748,2,340,89760,0,2,0
3545,18088,51748,2,340,89760,0,2,0
3546,18088,51748,2,340,89760,0,2,0
3547,18088,51748,2,340,89760,0,2,0
3548,18088,51748,2,340,89760,0,2,0
3549,18088,51748,2,340,89760,0,2,0
3550,18088,51748,2,340,89760,0,2,0
3551,18088,51748,2,340,89760,0,2,0
3552,18088,51748,2,340,89760,0,2,0
3553,18088,51748,2,340,89760,0,2,0
3554,18088,51748,2,340,89760,0,2,0
3555,18088,51748,2,340,89760,0,2,0
3556,18088,51748,2,340,89760,0,2,0
3557,18088,51748,2,340,89760,0,2,0
3558,18088,51748,2,340,89760,0,2,0
3559,18088,51748,2,340,89760,0,2,0
3560,18088,51748,2,340,89760,0,2,0
3561,18088,51748,2,340,89760,0,2,0
3562,18088,51748,2,340,89760,0,2,0
3563,18088,51748,2,340,89760,0,2,0
3564,18088,51748,2,340,89760,0,2,0
3565,18088,51748,2,340,89760,0,2,0
3566,18088,51748,2,340,89760,0,2,0
3567,18088,52088,2,340,89760,0,2,0
3568,18088,52088,2,340,89760,0,2,0
3569,18088,52088,2,340,89760,0,2,0
3570,18088,52088,2,340,89760,0,2,0
3571,18088,52088,2,340,89760,0,2,0
3572,18088,52088,2,340,89760,0,2,0
3573,18088,52088,2,340,89760,0,2,0
3574,18088,52088,2,340,89760,0,2,0
3575,18088,52088,2,340,89760,0,2,0
3576,18088,52088,2,340,89760,0,2,0
3577,18088,52088,2,340,89760,0,2,0
3578,18088,52088,2,340,89760,0,2,0
3579,18088,52088,2,340,89760,0,2,0
3580,18088,52088,2,340,89760,0,2,0
3581,18088,52088,2,340,89760,0,2,0
3582,18088,52088,2,340,89760,0,2,0
3583,18088,52088,2,340,89760,0,2,0
3584,18088,52088,2,340,89760,0,2,0
3585,18088,52088,2,340,89760,0,2,0
3586,18088,52088,2,340,89760,0,2,0
3587,18088,52088,2,340,89760,0,2,0
3588,18088,52088,2,340,89760,0,2,0
3589,18088,52088,2,340,89760,0,2,0
3590,18088,52088,2,340,89760,0,2,0
3591,18088,52088,2,340,89760,0,2,0
3592,18088,52088,2,340,89760,0,2,0
3593,18088,52088,2,340,89760,0,2,0
3594,18088,52088,2,340,89760,0,2,0
3595,18088,52088,2,340,89760,0,2,0
3596,18088,52088,2,340,89760,0,2,0
3597,18088,52088,2,340,89760,0,2,0
3598,18088,52088,2,340,89760,0,2,0
3599,18088,52088,2,340,89760,0,2,0
3600,18088,52088,2,340,89760,0,2,0
3601,18088,52088,2,340,89760,0,2,0
3602,18088,52088,2,340,89760,0,2,0
3603,18088,52088,2,340,89760,0,2,0
3604,18088,52088,2,340,89760,0,2,0
3605,18088,52088,2,340,89760,0,2,0
3606,18088,52088,2,340,89760,0,2,0
3607,18088,52088,2,340,89760,0,2,0
3608,18088,52088,2,340,89760,0,2,0
